user_id,date_account_created,gender,modified_age,signup_method,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,Total_time_secs
7ym6sdbln7,01/29/2014,FEMALE,22,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,545
7yvi8x4m54,01/21/2014,-unknown-,31,facebook,en,content,google,omg,Web,Mac Desktop,Safari,NDF,
7yz3kirtmp,01/20/2014,FEMALE,51,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,FR,2769827
7z05p3n7ag,02/08/2014,MALE,60,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,730761
7z9ykdlc9h,01/08/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,132790
7za6ybph5y,01/18/2014,FEMALE,33,facebook,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF,1331664
7zm1rxlj04,02/16/2014,MALE,27,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,1555257
7znvro4or5,02/04/2014,MALE,34,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,7458107
7zsdb92aca,01/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,285655
7ztzhofhg7,02/03/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,16020
7zyjpa4f75,01/17/2014,-unknown-,36.5,basic,en,other,other,tracked-other,Web,Android Tablet,IE,NDF,511916
802a1clqhg,02/14/2014,MALE,26,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,85090
8040447z4o,01/23/2014,FEMALE,25,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,5368335
8069f56wcw,02/04/2014,-unknown-,46,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,885232
807g7730uj,01/07/2014,FEMALE,46,facebook,en,api,other,linked,iOS,Mac Desktop,Firefox,NDF,253
8088yyi1o6,02/06/2014,MALE,41,basic,en,direct,direct,untracked,Web,Android Phone,Chrome Mobile,US,23618
80dap1rp9h,01/09/2014,-unknown-,36.5,basic,en,direct,direct,omg,iOS,Mac Desktop,Safari,NDF,501000
80dvt48ntz,02/15/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,328987
80gq9gtrrj,01/18/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,58058
80h4j9ea8n,01/07/2014,FEMALE,33,basic,pt,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,3965
80kfx4lz85,01/26/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,3099369
80n6thgyfq,01/22/2014,-unknown-,51,basic,en,direct,direct,linked,Web,Mac Desktop,Firefox,NL,1241227
80qx1whkyq,01/27/2014,MALE,25,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2270847
80svmekvlz,01/10/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,953
80umdt0uny,02/15/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,76085
80vw1mredy,01/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,154137
818dsb5pnm,02/11/2014,MALE,36,facebook,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF,324343
81axl5zhxr,01/06/2014,FEMALE,59,facebook,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF,2719765
81bp3z911i,02/13/2014,FEMALE,26,basic,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,US,8683481
81c427ivji,01/10/2014,-unknown-,38,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,
81cj7p8gcw,01/14/2014,MALE,31,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,203345
81dqzcjp0k,02/03/2014,FEMALE,50,facebook,en,content,google,omg,Web,Windows Desktop,IE,NDF,801833
81ky0s24gm,01/22/2014,MALE,24,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,1726634
81lw5b418t,01/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,4875
81pilou2kt,01/22/2014,-unknown-,36.5,basic,es,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,5196
81s0exocea,01/20/2014,MALE,24,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,1862000
81tshu8qn5,02/01/2014,MALE,36,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,3734856
81ttnv9tg3,01/18/2014,FEMALE,33,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,1560105
81vajlxfae,02/09/2014,-unknown-,50,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,FR,7539282
81zok3gxn5,01/08/2014,FEMALE,26,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,52408
820g2bmuiy,02/13/2014,-unknown-,32,basic,en,seo,google,tracked-other,Web,Windows Desktop,Chrome,NDF,9865577
8218p0e7kb,01/10/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,1135084
821u26bcpo,02/11/2014,MALE,35,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,964097
8238lgzkrg,01/16/2014,FEMALE,41,basic,en,other,other,untracked,Web,Mac Desktop,Chrome,US,1360465
824o3hffbh,01/19/2014,MALE,20,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,2017511
825mawu2p3,01/12/2014,MALE,31,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,203726
8292ut1uoh,01/14/2014,MALE,50,basic,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,1377421
82biqs76fq,01/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,715144
82m10z2nr3,02/09/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,1219699
82pdnqkg7d,01/29/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPad,-unknown-,NDF,952077
82svf0ydra,01/18/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF,30012
82tiq8cj2w,01/15/2014,FEMALE,24,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1215474
82wois4f35,02/15/2014,MALE,33,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,2015073
82z2vrqqbw,02/02/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,217088
830zjp01jq,01/13/2014,FEMALE,65,facebook,en,direct,direct,linked,Web,Windows Desktop,IE,US,729102
83252iqj61,01/24/2014,MALE,33,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,3462782
835304up7q,01/24/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,346034
83g793cyha,02/03/2014,FEMALE,47,facebook,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF,481273
83gn65xm0u,02/16/2014,FEMALE,31,facebook,en,seo,google,untracked,Web,Windows Desktop,Chrome,US,616825
83i3xnas4f,01/19/2014,FEMALE,45,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,3733724
83icrpohg9,02/16/2014,FEMALE,29,facebook,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1469447
83kmav9kon,01/29/2014,FEMALE,48,facebook,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,365141
83nn4hkb36,02/14/2014,FEMALE,30,basic,en,other,padmapper,tracked-other,Web,Mac Desktop,Safari,other,590476
83np6svakd,02/08/2014,-unknown-,38,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,386773
83o8yhewu0,02/10/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1011561
848c2iqmfr,01/31/2014,-unknown-,36.5,basic,en,content,google,linked,Web,Mac Desktop,Chrome,NDF,347852
849b6d324a,01/28/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,767731
84eaahvrj2,02/08/2014,FEMALE,25,basic,en,direct,direct,product,Web,iPad,Mobile Safari,NDF,2671
84r140imh9,01/16/2014,FEMALE,32,facebook,en,api,other,linked,iOS,Mac Desktop,Safari,NDF,541
84t9w6geqb,01/02/2014,MALE,67,basic,en,direct,direct,linked,Web,iPad,Mobile Safari,US,1266320
84vcgqxcha,02/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,1377602
84wn81e0dg,01/20/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Android Tablet,IE,US,2843926
84x9g5mve2,01/12/2014,FEMALE,41,basic,en,seo,bing,linked,Web,Windows Desktop,IE,US,552304
84yi4dde77,02/08/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,484464
84zg8ompk8,01/14/2014,MALE,28,basic,en,direct,direct,untracked,Moweb,Other/Unknown,Android Browser,NDF,5133843
853z127njh,02/10/2014,FEMALE,26,facebook,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US,5182037
856i0t3rp3,01/18/2014,FEMALE,34,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,IT,3157126
857aiqtaft,01/21/2014,FEMALE,30,basic,en,remarketing,google,omg,Web,Mac Desktop,Safari,US,2378504
85bm75h5rz,01/09/2014,FEMALE,60,basic,en,remarketing,google,linked,Web,Mac Desktop,Chrome,US,884633
85jpg6y6gr,01/09/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,1134972
85nv87tbl4,01/09/2014,MALE,31,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,1970132
85o3w29m9p,01/20/2014,-unknown-,36.5,basic,en,seo,facebook,linked,Web,Windows Desktop,IE,US,1253995
85rzd6tss8,01/29/2014,FEMALE,55,basic,en,other,other,tracked-other,Web,Mac Desktop,Safari,US,370554
85tespuphf,01/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,
85tzu3k4qz,01/28/2014,-unknown-,32,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,1693400
85yovg2iua,01/22/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,879790
8612mgcm05,02/14/2014,MALE,26,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,1288378
862vv9ey77,01/02/2014,MALE,31,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,1753084
866hz31a1z,01/16/2014,FEMALE,30,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,2587083
869x1wi8vz,02/08/2014,MALE,27,facebook,en,api,other,linked,Moweb,iPhone,Mobile Safari,NDF,658707
86acw93pzr,02/11/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,584454
86jc7fjqex,01/01/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,853618
8703m2lxuo,02/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,1926914
8732qumk09,01/05/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,8197990
8766khns50,01/03/2014,-unknown-,24,basic,en,direct,direct,untracked,iOS,Windows Desktop,Chrome,NDF,2419000
87ag0xci9y,01/20/2014,-unknown-,36.5,basic,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF,5013609
87bry4vk28,01/08/2014,-unknown-,36,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,1424437
87edahb3ie,01/29/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,5478
87ia7drjc4,01/02/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,3749832
87lkaltfa7,01/30/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,2680366
87me3z4l9u,02/16/2014,-unknown-,59,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,6267029
87pzu1ypyb,01/13/2014,FEMALE,25,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,1109
87s9x97ir6,02/06/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,449377
87xe1shran,01/29/2014,FEMALE,33,facebook,en,other,facebook-open-graph,linked,Web,Windows Desktop,Chrome,NDF,1040826
87znct3axp,01/10/2014,-unknown-,38,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,19353
881nlpunym,01/23/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,607401
883dvsnz60,01/13/2014,FEMALE,27,facebook,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,283617
885s9rtok2,02/07/2014,MALE,25,facebook,en,seo,google,linked,Web,iPad,Mobile Safari,NDF,2022280
8867pg6o9d,01/07/2014,MALE,27,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,1211264
887j2uk9x0,02/07/2014,MALE,42,facebook,en,content,google,omg,Web,Windows Desktop,Opera,NDF,799774
887wi3igq8,01/30/2014,-unknown-,26,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,other,5537020
88b0ehqm6k,01/13/2014,FEMALE,35,facebook,en,content,google,omg,Web,Mac Desktop,Safari,NDF,299024
88csr2rh8t,01/21/2014,FEMALE,33,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,3376959
88d5wt3yzv,01/20/2014,MALE,29,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,1095
88d8os3j0c,01/24/2014,MALE,43,basic,en,content,google,omg,Web,Windows Desktop,Firefox,NDF,6136102
88fvzoiblq,01/07/2014,-unknown-,37,basic,zh,direct,direct,untracked,Web,Windows Desktop,IE,US,957548
88i3s1s4dw,01/28/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,3355513
88n9s9d9gt,01/18/2014,FEMALE,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,89016
88qemrd2yh,02/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,CA,2738348
8939v9sk6o,01/15/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,967020
894ub3eas3,01/05/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,2301632
898twfln84,01/21/2014,-unknown-,39,basic,en,sem-brand,google,omg,Web,Windows Desktop,IE,AU,126745
899bhkp8sv,02/10/2014,MALE,32,facebook,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF,296679
89a1rbszvd,01/20/2014,MALE,26,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,68217
89h1ksygye,01/03/2014,FEMALE,41,facebook,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,CA,3032209
89hxdzsa8h,02/12/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,1996417
89mujnfpow,02/09/2014,MALE,54,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,AU,2772913
89npxe85sm,01/17/2014,MALE,24,facebook,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,3763192
89sbpen92b,02/05/2014,-unknown-,33,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,1002656
89uxsbajf8,01/26/2014,-unknown-,36.5,basic,en,remarketing,google,omg,Web,Mac Desktop,Safari,NDF,2055937
89vlte9ahk,01/25/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Moweb,Windows Desktop,Chrome,US,4763277
8a23p9aeq0,01/12/2014,MALE,34,facebook,en,api,other,omg,iOS,Windows Desktop,Chrome,NDF,829150
8a530l8cyl,01/17/2014,FEMALE,36.5,basic,en,seo,facebook,omg,Web,Mac Desktop,Chrome,NDF,2001095
8a5q4eaq4j,01/30/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,368022
8a6lb1qpo6,01/11/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,3928933
8adsg2p4lx,01/19/2014,-unknown-,36.5,basic,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF,1583087
8aef6r29uq,02/08/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,580619
8aenmubjg8,01/30/2014,MALE,27,basic,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,NDF,701915
8aha35cich,01/09/2014,FEMALE,25,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,484117
8ahv3l9wij,01/09/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,3001515
8aifihb98f,01/17/2014,-unknown-,36.5,basic,en,other,padmapper,tracked-other,Web,Windows Desktop,IE,NDF,3666467
8ajqzubimr,02/05/2014,-unknown-,47,basic,zh,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,2048357
8aluvsi0c2,01/02/2014,FEMALE,27,basic,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US,
8amqfhxpi4,01/29/2014,-unknown-,61,basic,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,AU,557
8av34siugf,02/16/2014,-unknown-,33,basic,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF,160392
8aw5rh5at7,01/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,110369
8ayx3dn4c0,01/26/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,527648
8b35v08z1d,01/05/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,1051191
8b46dz1ahj,02/09/2014,MALE,41,basic,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF,3113586
8b6hki5l4w,01/20/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,2622888
8b79hpn6nl,01/09/2014,MALE,53,facebook,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other,102265
8b8pfypwmy,01/23/2014,-unknown-,61,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,2230228
8b8v6esiha,02/09/2014,FEMALE,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,282695
8bdvwrd0an,02/01/2014,-unknown-,56,basic,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,683557
8berog06n8,01/26/2014,FEMALE,37,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,
8bfpi9xa32,01/14/2014,FEMALE,46,basic,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF,2565632
8brqmeblad,01/15/2014,MALE,40,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,686313
8bs63glxdb,01/09/2014,FEMALE,29,facebook,en,other,other,tracked-other,Web,Windows Desktop,Chrome,NDF,1640
8bt512fzqu,01/19/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF,2752325
8bvtlh9mu2,01/26/2014,MALE,36.5,facebook,en,api,other,linked,Moweb,Android Phone,Android Browser,NDF,1113295
8bxtqzmzs4,01/30/2014,FEMALE,28,basic,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF,2257187
8c04iqlpym,02/12/2014,-unknown-,36.5,basic,en,sem-brand,google,linked,Web,Windows Desktop,IE,NDF,5791294
8c2bmp3vbp,02/16/2014,MALE,33,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,8267371
8c4acnuc1a,01/09/2014,FEMALE,27,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,1045404
8c708tl1bz,01/13/2014,-unknown-,28,basic,en,other,other,linked,Web,Windows Desktop,Chrome,NDF,1274159
8c8usyziau,02/07/2014,FEMALE,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,1273017
8cekoq9wk1,01/08/2014,-unknown-,36.5,basic,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF,1185
8celx2vr05,01/20/2014,MALE,28,facebook,en,api,other,linked,iOS,Windows Desktop,Chrome,US,179
8cqj4iqt2r,01/05/2014,FEMALE,57,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,123795
8cs4clqdpk,02/16/2014,FEMALE,30,facebook,en,api,other,linked,Moweb,Mac Desktop,Safari,US,3449753
8cvhc6mvkb,01/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,2162536
8cwy75w93a,01/31/2014,FEMALE,38,facebook,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,430
8cze0a971r,02/10/2014,-unknown-,52,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,4169709
8d1aae952u,01/14/2014,-unknown-,29,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,282333
8d468c4hfj,01/29/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,3264532
8d7kuqgufh,02/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,567892
8d80rlamfs,01/13/2014,-unknown-,25,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,2944046
8det4npjb3,01/27/2014,-unknown-,26,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,673936
8dhs5s4xyw,01/09/2014,-unknown-,36.5,basic,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF,1406106
8duy1u2sip,01/26/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,1410511
8dvtqzdlnf,01/07/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF,2430447
8dwb8lahb3,01/24/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1490291
8dwjr6bhnq,01/22/2014,FEMALE,22,facebook,de,api,other,untracked,Android,Other/Unknown,-unknown-,US,838277
8dx4uiwag9,01/22/2014,MALE,47,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF,4268552
8dy0yemkoq,01/17/2014,MALE,27,facebook,en,other,email-marketing,tracked-other,Web,Mac Desktop,Firefox,NDF,68535
8dztu28kkw,01/06/2014,FEMALE,27,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,156842
8e6f4u3mgu,01/14/2014,FEMALE,22,facebook,en,remarketing,google,untracked,Web,Mac Desktop,Safari,NDF,65850
8e8ws6z2xy,02/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,579256
8egwoe9lvs,02/03/2014,FEMALE,35,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,2148434
8egzbxbzhk,01/05/2014,MALE,28,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,ES,615472
8emx9uomk7,02/12/2014,FEMALE,27,basic,en,content,google,untracked,Web,Mac Desktop,Safari,US,5824047
8en5gptqt3,01/03/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF,1271
8ewyfapdqi,02/05/2014,FEMALE,33,facebook,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,397
8ez1nwiwvu,01/15/2014,MALE,28,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,628934
8f9ua3td37,01/09/2014,FEMALE,32,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,3520418
8fdbvn4xao,01/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,269697
8fm0m2a93g,01/29/2014,MALE,33,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,47444
8fm7zracm1,01/18/2014,FEMALE,31,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other,384592
8fnjypnf5o,01/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,1070256
8fpufmltw3,02/10/2014,-unknown-,36.5,basic,en,seo,google,linked,Web,iPad,Mobile Safari,NDF,51805
8fw8ff9xte,02/04/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,ES,1556408
8fznpfplqr,02/04/2014,MALE,47,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,562779
8g7a2vdr4p,01/30/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF,2995181
8gqs7jx4gn,01/08/2014,FEMALE,32,facebook,en,api,other,omg,iOS,Windows Desktop,Firefox,ES,256
8gr5w7tukv,02/05/2014,-unknown-,36.5,basic,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF,3413411
8gue9pdl00,02/10/2014,MALE,25,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,1670084
8h10lgsamk,02/11/2014,MALE,41,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2491045
8h155htkfw,02/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,4471270
8ha41m57p4,02/03/2014,MALE,26,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,481410
8ha6886hw2,01/08/2014,FEMALE,36.5,basic,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,NDF,620057
8hdfstqgv3,01/27/2014,FEMALE,34,facebook,en,api,other,untracked,iOS,Mac Desktop,Chrome,US,1201385
8hfki6fysq,01/15/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,64533
8hksteguyr,02/01/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,2559886
8hlvt8xhzf,02/14/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,1578382
8hns15xd3b,01/06/2014,MALE,30,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,2721787
8hrlshnfid,02/11/2014,-unknown-,36.5,basic,de,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,1732523
8ht0eo86zz,01/24/2014,FEMALE,50,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,268
